date,entry_time,entry_price,exit_time,exit_price,signal,gross_pnl,net_pnl
2022-08-19,2022-08-19 09:30:00,17957.6,2022-08-19 15:15:00,17764.65,-1,192.9500,192.7185
2022-08-22,2022-08-22 09:35:00,17604.45,2022-08-22 15:15:00,17497.15,-1,107.3000,107.1712
2022-08-23,2022-08-23 09:30:00,17485.15,2022-08-23 15:15:00,17571.05,1,85.9000,85.7969
2022-08-24,2022-08-24 09:30:00,17528.8,2022-08-24 15:15:00,17617.75,-1,-88.9500,-89.0567
2022-08-25,2022-08-25 09:30:00,17705.85,2022-08-25 15:15:00,17498.6,1,-207.2500,-207.4987
2022-08-26,2022-08-26 09:35:00,17652.55,2022-08-26 15:15:00,17556.65,-1,95.9000,95.7849
2022-08-29,2022-08-29 09:30:00,17266.4,2022-08-29 15:15:00,17294.4,1,28.0000,27.9664
2022-09-01,2022-09-01 09:30:00,17567.85,2022-09-01 15:15:00,17554.85,1,-13.0000,-13.0156
2022-09-02,2022-09-02 09:30:00,17550.45,2022-09-02 15:15:00,17551.5,-1,-1.0500,-1.0513
2022-09-06,2022-09-06 09:30:00,17696.85,2022-09-06 15:15:00,17653,-1,43.8500,43.7974
2022-09-07,2022-09-07 09:30:00,17553.95,2022-09-07 15:15:00,17617.1,-1,-63.1500,-63.2258
2022-09-08,2022-09-08 09:30:00,17782.55,2022-09-08 15:15:00,17796.1,1,13.5500,13.5337
2022-09-09,2022-09-09 09:30:00,17875.2,2022-09-09 15:15:00,17839.75,-1,35.4500,35.4075
2022-09-12,2022-09-12 09:35:00,17930.8,2022-09-12 15:15:00,17932.2,1,1.4000,1.3983
2022-09-13,2022-09-13 10:25:00,18033.85,2022-09-13 15:15:00,18069.65,-1,-35.8000,-35.8430
2022-09-14,2022-09-14 09:40:00,17926,2022-09-14 15:15:00,17980.2,1,54.2000,54.1350
2022-09-15,2022-09-15 09:30:00,18056.4,2022-09-15 15:15:00,17876.9,-1,179.5000,179.2846
2022-09-19,2022-09-19 09:30:00,17574.85,2022-09-19 15:15:00,17620.6,1,45.7500,45.6951
2022-09-20,2022-09-20 15:10:00,17804.55,2022-09-20 15:15:00,17804,-1,0.5500,0.5493
2022-09-22,2022-09-22 09:30:00,17686.75,2022-09-22 15:15:00,17623.45,1,-63.3000,-63.3760
2022-09-23,2022-09-23 09:30:00,17499.5,2022-09-23 15:15:00,17322.45,-1,177.0500,176.8375
2022-09-26,2022-09-26 09:30:00,17143.8,2022-09-26 15:15:00,17020.05,-1,123.7500,123.6015
2022-09-27,2022-09-27 09:35:00,17112.2,2022-09-27 15:15:00,16999.65,-1,112.5500,112.4149
2022-09-28,2022-09-28 09:35:00,16906.55,2022-09-28 15:15:00,16860.3,1,-46.2500,-46.3055
2022-09-29,2022-09-29 10:20:00,16956.75,2022-09-29 15:15:00,16830.45,-1,126.3000,126.1484
2022-09-30,2022-09-30 09:40:00,16818.4,2022-09-30 15:15:00,17066.1,1,247.7000,247.4028
2022-10-03,2022-10-03 09:30:00,17017.9,2022-10-03 15:15:00,16892.85,-1,125.0500,124.8999
2022-10-04,2022-10-04 10:00:00,17245.6,2022-10-04 15:15:00,17273.4,1,27.8000,27.7666
2022-10-06,2022-10-06 09:55:00,17397.9,2022-10-06 15:15:00,17332.55,1,-65.3500,-65.4284
2022-10-07,2022-10-07 09:30:00,17256.95,2022-10-07 15:15:00,17307.15,-1,-50.2000,-50.2602
2022-10-10,2022-10-10 11:10:00,17125.5,2022-10-10 15:15:00,17253.45,1,127.9500,127.7965
2022-10-11,2022-10-11 12:05:00,17210.65,2022-10-11 15:15:00,16982.4,1,-228.2500,-228.5239
2022-10-12,2022-10-12 09:30:00,17055.5,2022-10-12 15:15:00,17124.25,1,68.7500,68.6675
2022-10-13,2022-10-13 09:35:00,17065.65,2022-10-13 15:15:00,17016.95,-1,48.7000,48.6416
2022-10-14,2022-10-14 09:30:00,17303.55,2022-10-14 15:15:00,17180.1,1,-123.4500,-123.5981
2022-10-17,2022-10-17 09:30:00,17112.35,2022-10-17 15:15:00,17298.1,-1,-185.7500,-185.9729
2022-10-18,2022-10-18 09:35:00,17467.9,2022-10-18 15:15:00,17483.55,-1,-15.6500,-15.6688
2022-10-19,2022-10-19 12:05:00,17542.7,2022-10-19 15:15:00,17509.35,-1,33.3500,33.3100
2022-10-20,2022-10-20 09:30:00,17434.3,2022-10-20 15:15:00,17566.75,-1,-132.4500,-132.6089
2022-10-21,2022-10-21 11:30:00,17661.6,2022-10-21 15:15:00,17571.35,1,-90.2500,-90.3583
2022-10-25,2022-10-25 10:15:00,17720.8,2022-10-25 15:15:00,17652.95,-1,67.8500,67.7686
2022-10-27,2022-10-27 09:35:00,17773.4,2022-10-27 15:15:00,17734.75,1,-38.6500,-38.6964
2022-10-28,2022-10-28 09:50:00,17779.95,2022-10-28 15:15:00,17790.55,-1,-10.6000,-10.6127
2022-10-31,2022-10-31 09:30:00,17958.85,2022-10-31 15:15:00,18017.7,1,58.8500,58.7794
2022-11-01,2022-11-01 09:40:00,18123.1,2022-11-01 15:15:00,18148.95,1,25.8500,25.8190
2022-11-02,2022-11-02 09:30:00,18108.9,2022-11-02 15:15:00,18082.6,-1,26.3000,26.2684
2022-11-03,2022-11-03 09:30:00,18064.65,2022-11-03 15:15:00,18049.9,1,-14.7500,-14.7677
2022-11-04,2022-11-04 15:00:00,18099.7,2022-11-04 15:15:00,18123.35,1,23.6500,23.6216
2022-11-07,2022-11-07 09:30:00,18180.15,2022-11-07 15:15:00,18202.05,-1,-21.9000,-21.9263
2022-11-09,2022-11-09 09:35:00,18223.6,2022-11-09 15:15:00,18172.7,-1,50.9000,50.8389
2022-11-10,2022-11-10 09:30:00,18029.85,2022-11-10 15:15:00,18028.6,-1,1.2500,1.2485
2022-11-11,2022-11-11 10:30:00,18292,2022-11-11 15:15:00,18348.5,-1,-56.5000,-56.5678
2022-11-14,2022-11-14 09:30:00,18371.3,2022-11-14 15:15:00,18331.15,-1,40.1500,40.1018
2022-11-15,2022-11-15 09:35:00,18323.3,2022-11-15 15:15:00,18406.4,-1,-83.1000,-83.1997
2022-11-16,2022-11-16 09:30:00,18361.5,2022-11-16 15:15:00,18412.65,-1,-51.1500,-51.2114
2022-11-17,2022-11-17 09:55:00,18413.7,2022-11-17 15:15:00,18323.7,1,-90.0000,-90.1080
2022-11-18,2022-11-18 09:35:00,18312.8,2022-11-18 15:15:00,18323.75,-1,-10.9500,-10.9631
2022-11-21,2022-11-21 09:30:00,18169.55,2022-11-21 15:15:00,18172.5,-1,-2.9500,-2.9535
2022-11-22,2022-11-22 09:30:00,18170.8,2022-11-22 15:15:00,18249.15,1,78.3500,78.2560
2022-11-23,2022-11-23 09:35:00,18291.6,2022-11-23 15:15:00,18271.3,-1,20.3000,20.2756
2022-11-25,2022-11-25 09:50:00,18481.65,2022-11-25 15:15:00,18525.7,1,44.0500,43.9971
2022-11-28,2022-11-28 09:30:00,18535.05,2022-11-28 15:15:00,18565.8,1,30.7500,30.7131
2022-11-29,2022-11-29 10:15:00,18636.95,2022-11-29 15:15:00,18615.3,1,-21.6500,-21.6760
2022-11-30,2022-11-30 09:35:00,18641.6,2022-11-30 15:15:00,18766.15,-1,-124.5500,-124.6995
2022-12-01,2022-12-01 09:45:00,18840.8,2022-12-01 15:15:00,18808.4,-1,32.4000,32.3611
2022-12-02,2022-12-02 09:40:00,18713.05,2022-12-02 15:15:00,18694.15,-1,18.9000,18.8773
2022-12-05,2022-12-05 09:45:00,18635.25,2022-12-05 15:15:00,18715.9,-1,-80.6500,-80.7468
2022-12-06,2022-12-06 09:50:00,18631.2,2022-12-06 15:15:00,18651.45,1,20.2500,20.2257
2022-12-07,2022-12-07 10:45:00,18614.05,2022-12-07 15:15:00,18554.75,-1,59.3000,59.2288
2022-12-08,2022-12-08 09:45:00,18587.05,2022-12-08 15:15:00,18613.1,1,26.0500,26.0187
2022-12-09,2022-12-09 09:30:00,18620.05,2022-12-09 15:15:00,18509.45,-1,110.6000,110.4673
2022-12-12,2022-12-12 09:30:00,18413.15,2022-12-12 15:15:00,18497.05,1,83.9000,83.7993
2022-12-13,2022-12-13 10:55:00,18543.35,2022-12-13 15:15:00,18605.8,1,62.4500,62.3751
2022-12-14,2022-12-14 09:55:00,18669.3,2022-12-14 15:15:00,18667,-1,2.3000,2.2972
2022-12-15,2022-12-15 09:30:00,18579.65,2022-12-15 15:15:00,18407,-1,172.6500,172.4428
2022-12-16,2022-12-16 09:30:00,18438,2022-12-16 15:15:00,18261.15,1,-176.8500,-177.0622
2022-12-20,2022-12-20 09:30:00,18258.1,2022-12-20 15:15:00,18399.5,-1,-141.4000,-141.5697
2022-12-21,2022-12-21 09:30:00,18430.75,2022-12-21 15:15:00,18207.8,-1,222.9500,222.6825
2022-12-22,2022-12-22 09:35:00,18178.35,2022-12-22 15:15:00,18143.55,-1,34.8000,34.7582
2022-12-23,2022-12-23 09:30:00,18016.75,2022-12-23 15:15:00,17811.15,1,-205.6000,-205.8467
2022-12-26,2022-12-26 09:35:00,17942.85,2022-12-26 15:15:00,17995.7,1,52.8500,52.7866
2022-12-27,2022-12-27 09:30:00,18021.65,2022-12-27 15:15:00,18131.8,-1,-110.1500,-110.2822
2022-12-29,2022-12-29 13:40:00,18062.8,2022-12-29 15:15:00,18195.9,1,133.1000,132.9403
2022-12-30,2022-12-30 09:35:00,18261.6,2022-12-30 15:15:00,18097.95,1,-163.6500,-163.8464
2023-01-05,2023-01-05 09:30:00,18109.95,2023-01-05 15:15:00,17989.3,1,-120.6500,-120.7948
2023-01-06,2023-01-06 09:55:00,17970.9,2023-01-06 15:15:00,17869.45,-1,101.4500,101.3283
2023-01-09,2023-01-09 09:30:00,18030.6,2023-01-09 15:15:00,18106.4,1,75.8000,75.7090
2023-01-10,2023-01-10 09:30:00,18008.25,2023-01-10 15:15:00,17922.5,-1,85.7500,85.6471
2023-01-12,2023-01-12 09:40:00,17901.6,2023-01-12 15:15:00,17858.35,-1,43.2500,43.1981
2023-01-13,2023-01-13 09:30:00,17820.35,2023-01-13 15:15:00,17958.1,1,137.7500,137.5847
2023-01-16,2023-01-16 09:30:00,17974.2,2023-01-16 15:15:00,17894.7,-1,79.5000,79.4046
2023-01-17,2023-01-17 09:30:00,17974.35,2023-01-17 15:15:00,18058.1,1,83.7500,83.6495
2023-01-18,2023-01-18 09:35:00,18079.45,2023-01-18 15:15:00,18155.05,1,75.6000,75.5093
2023-01-19,2023-01-19 10:00:00,18073.2,2023-01-19 15:15:00,18102.9,-1,-29.7000,-29.7356
2023-01-20,2023-01-20 13:40:00,18075.45,2023-01-20 15:15:00,18029.45,-1,46.0000,45.9448
2023-01-23,2023-01-23 09:30:00,18129.95,2023-01-23 15:15:00,18124.65,1,-5.3000,-5.3064
2023-01-24,2023-01-24 09:50:00,18173.1,2023-01-24 15:15:00,18123.5,-1,49.6000,49.5405
2023-01-25,2023-01-25 09:30:00,18032.8,2023-01-25 15:15:00,17896.45,-1,136.3500,136.1864
2023-01-27,2023-01-27 10:00:00,17731.5,2023-01-27 15:15:00,17612.5,-1,119.0000,118.8572
2023-01-30,2023-01-30 09:30:00,17705.5,2023-01-30 15:15:00,17654.8,1,-50.7000,-50.7608
2023-01-31,2023-01-31 09:30:00,17573.2,2023-01-31 15:15:00,17685.4,-1,-112.2000,-112.3346
2023-02-01,2023-02-01 09:30:00,17740.5,2023-02-01 15:15:00,17636.15,-1,104.3500,104.2248
2023-02-02,2023-02-02 09:35:00,17609.85,2023-02-02 15:15:00,17610.05,1,0.2000,0.1998
2023-02-03,2023-02-03 12:20:00,17699.9,2023-02-03 15:15:00,17855.05,1,155.1500,154.9638
2023-02-06,2023-02-06 09:30:00,17726.85,2023-02-06 15:15:00,17762.2,-1,-35.3500,-35.3924
2023-02-07,2023-02-07 09:30:00,17776.45,2023-02-07 15:15:00,17720.8,-1,55.6500,55.5832
2023-02-08,2023-02-08 09:30:00,17829.35,2023-02-08 15:15:00,17871.5,1,42.1500,42.0994
2023-02-09,2023-02-09 09:30:00,17805,2023-02-09 15:15:00,17893.1,-1,-88.1000,-88.2057
2023-02-10,2023-02-10 11:10:00,17866.7,2023-02-10 15:15:00,17862.1,1,-4.6000,-4.6055
2023-02-13,2023-02-13 09:30:00,17814.4,2023-02-13 15:15:00,17765.2,-1,49.2000,49.1410
2023-02-15,2023-02-15 09:30:00,17863.3,2023-02-15 15:15:00,18014.6,-1,-151.3000,-151.4816
2023-02-16,2023-02-16 09:30:00,18128.75,2023-02-16 15:15:00,18033,1,-95.7500,-95.8649
2023-02-17,2023-02-17 09:30:00,17995.75,2023-02-17 15:15:00,17949,1,-46.7500,-46.8061
2023-02-20,2023-02-20 09:30:00,17916.75,2023-02-20 15:15:00,17845.65,-1,71.1000,71.0147
2023-02-21,2023-02-21 10:05:00,17891.1,2023-02-21 15:15:00,17819.25,1,-71.8500,-71.9362
2023-02-23,2023-02-23 09:30:00,17482.45,2023-02-23 15:15:00,17503.35,-1,-20.9000,-20.9251
2023-02-24,2023-02-24 09:35:00,17556.4,2023-02-24 15:15:00,17474.4,-1,82.0000,81.9016
2023-02-28,2023-02-28 09:30:00,17432.5,2023-02-28 15:15:00,17313.3,1,-119.2000,-119.3430
2023-03-02,2023-03-02 09:35:00,17371.9,2023-03-02 15:15:00,17329.95,-1,41.9500,41.8997
2023-03-03,2023-03-03 09:30:00,17461,2023-03-03 15:15:00,17591.05,-1,-130.0500,-130.2061
2023-03-06,2023-03-06 09:35:00,17763.3,2023-03-06 15:15:00,17709.3,1,-54.0000,-54.0648
2023-03-08,2023-03-08 09:30:00,17681,2023-03-08 15:15:00,17756.15,1,75.1500,75.0598
2023-03-10,2023-03-10 09:30:00,17374.85,2023-03-10 15:15:00,17410.15,-1,-35.3000,-35.3424
2023-03-13,2023-03-13 09:30:00,17485,2023-03-13 15:15:00,17142.9,-1,342.1000,341.6895
2023-03-14,2023-03-14 09:30:00,17198.5,2023-03-14 15:15:00,17060,1,-138.5000,-138.6662
2023-03-16,2023-03-16 09:30:00,16892.5,2023-03-16 15:15:00,16978,-1,-85.5000,-85.6026
2023-03-17,2023-03-17 09:30:00,17082.65,2023-03-17 15:15:00,17112.95,-1,-30.3000,-30.3364
2023-03-20,2023-03-20 09:30:00,16942.85,2023-03-20 15:15:00,16987.8,-1,-44.9500,-45.0039
2023-03-21,2023-03-21 10:25:00,17079.7,2023-03-21 15:15:00,17103.35,1,23.6500,23.6216
2023-03-22,2023-03-22 09:30:00,17148.7,2023-03-22 15:15:00,17160,-1,-11.3000,-11.3136
2023-03-24,2023-03-24 14:15:00,17001.15,2023-03-24 15:15:00,16957.15,-1,44.0000,43.9472
2023-03-27,2023-03-27 09:30:00,17010.2,2023-03-27 15:15:00,16982.4,1,-27.8000,-27.8334
2023-03-28,2023-03-28 09:40:00,16986.2,2023-03-28 15:15:00,16943.05,-1,43.1500,43.0982
2023-03-29,2023-03-29 09:35:00,17012.1,2023-03-29 15:15:00,17096.25,1,84.1500,84.0490
2023-03-31,2023-03-31 09:30:00,17254.55,2023-03-31 15:15:00,17362.65,-1,-108.1000,-108.2297
2023-04-03,2023-04-03 09:35:00,17337.15,2023-04-03 15:15:00,17403.85,-1,-66.7000,-66.7800
2023-04-05,2023-04-05 09:35:00,17472.85,2023-04-05 15:15:00,17554.15,1,81.3000,81.2024
2023-04-06,2023-04-06 10:00:00,17576.45,2023-04-06 15:15:00,17591.9,1,15.4500,15.4315
2023-04-10,2023-04-10 09:40:00,17650.9,2023-04-10 15:15:00,17621.35,1,-29.5500,-29.5855
2023-04-11,2023-04-11 11:30:00,17691,2023-04-11 15:15:00,17727.9,-1,-36.9000,-36.9443
2023-04-12,2023-04-12 12:25:00,17775.55,2023-04-12 15:15:00,17812.35,1,36.8000,36.7558
2023-04-13,2023-04-13 10:00:00,17794.15,2023-04-13 15:15:00,17836.85,-1,-42.7000,-42.7512
2023-04-17,2023-04-17 09:45:00,17629.65,2023-04-17 15:15:00,17711.65,-1,-82.0000,-82.0984
2023-04-19,2023-04-19 09:30:00,17650.35,2023-04-19 15:15:00,17628.1,1,-22.2500,-22.2767
2023-04-20,2023-04-20 09:45:00,17658.8,2023-04-20 15:15:00,17633.9,-1,24.9000,24.8701
2023-04-24,2023-04-24 09:30:00,17648.4,2023-04-24 15:15:00,17747.65,-1,-99.2500,-99.3691
2023-04-26,2023-04-26 09:30:00,17732.5,2023-04-26 15:15:00,17816,-1,-83.5000,-83.6002
2023-04-27,2023-04-27 09:40:00,17833.8,2023-04-27 15:15:00,17920.2,1,86.4000,86.2963
2023-04-28,2023-04-28 10:10:00,17889.2,2023-04-28 15:15:00,18063.7,-1,-174.5000,-174.7094
2023-05-02,2023-05-02 09:35:00,18163.95,2023-05-02 15:15:00,18142.3,1,-21.6500,-21.6760
2023-05-04,2023-05-04 09:55:00,18119,2023-05-04 15:15:00,18263.15,1,144.1500,143.9770
2023-05-05,2023-05-05 09:30:00,18182.5,2023-05-05 15:15:00,18071,1,-111.5000,-111.6338
2023-05-08,2023-05-08 09:45:00,18208,2023-05-08 15:15:00,18265.1,1,57.1000,57.0315
2023-05-09,2023-05-09 09:30:00,18289.55,2023-05-09 15:15:00,18269.15,-1,20.4000,20.3755
2023-05-10,2023-05-10 09:30:00,18273.6,2023-05-10 15:15:00,18319.65,-1,-46.0500,-46.1053
2023-05-11,2023-05-11 09:35:00,18295.35,2023-05-11 15:15:00,18298.85,-1,-3.5000,-3.5042
2023-05-12,2023-05-12 10:00:00,18245,2023-05-12 15:15:00,18315.85,1,70.8500,70.7650
2023-05-15,2023-05-15 09:30:00,18334.2,2023-05-15 15:15:00,18389.6,-1,-55.4000,-55.4665
2023-05-16,2023-05-16 09:40:00,18395.5,2023-05-16 15:15:00,18283.25,1,-112.2500,-112.3847
2023-05-17,2023-05-17 10:20:00,18250.4,2023-05-17 15:15:00,18183.9,-1,66.5000,66.4202
2023-05-18,2023-05-18 09:30:00,18267.4,2023-05-18 15:15:00,18135.05,-1,132.3500,132.1912
2023-05-19,2023-05-19 09:30:00,18118.25,2023-05-19 15:15:00,18205.25,-1,-87.0000,-87.1044
2023-05-22,2023-05-22 09:35:00,18277.95,2023-05-22 15:15:00,18308.9,1,30.9500,30.9129
2023-05-23,2023-05-23 09:30:00,18401,2023-05-23 15:15:00,18344.25,1,-56.7500,-56.8181
2023-05-24,2023-05-24 09:30:00,18320.7,2023-05-24 15:15:00,18289.7,1,-31.0000,-31.0372
2023-05-25,2023-05-25 09:30:00,18249.25,2023-05-25 15:15:00,18328.2,-1,-78.9500,-79.0447
2023-05-26,2023-05-26 09:35:00,18371.1,2023-05-26 15:15:00,18505.1,1,134.0000,133.8392
2023-05-30,2023-05-30 10:10:00,18652.75,2023-05-30 15:15:00,18634.15,1,-18.6000,-18.6223
2023-05-31,2023-05-31 10:20:00,18544.75,2023-05-31 15:15:00,18525.05,-1,19.7000,19.6764
2023-06-01,2023-06-01 14:20:00,18513.85,2023-06-01 15:15:00,18491.85,-1,22.0000,21.9736
2023-06-02,2023-06-02 09:35:00,18547.65,2023-06-02 15:15:00,18537.55,-1,10.1000,10.0879
2023-06-05,2023-06-05 09:30:00,18588.95,2023-06-05 15:15:00,18593.55,-1,-4.6000,-4.6055
2023-06-06,2023-06-06 09:35:00,18611.75,2023-06-06 15:15:00,18609.3,1,-2.4500,-2.4529
2023-06-07,2023-06-07 10:45:00,18642.95,2023-06-07 15:15:00,18727.1,-1,-84.1500,-84.2510
2023-06-08,2023-06-08 09:50:00,18756.35,2023-06-08 15:15:00,18624.5,1,-131.8500,-132.0082
2023-06-09,2023-06-09 09:30:00,18636.05,2023-06-09 15:15:00,18564.25,-1,71.8000,71.7138
2023-06-12,2023-06-12 09:30:00,18595.7,2023-06-12 15:15:00,18596.7,1,1.0000,0.9988
2023-06-14,2023-06-14 10:45:00,18732.55,2023-06-14 15:15:00,18758.55,1,26.0000,25.9688
2023-06-15,2023-06-15 09:45:00,18763.25,2023-06-15 15:15:00,18684.1,1,-79.1500,-79.2450
2023-06-16,2023-06-16 09:30:00,18766.6,2023-06-16 15:15:00,18823.05,1,56.4500,56.3823
2023-06-19,2023-06-19 09:30:00,18843.2,2023-06-19 15:15:00,18761.85,-1,81.3500,81.2524
2023-06-20,2023-06-20 10:25:00,18668.4,2023-06-20 15:15:00,18819.5,-1,-151.1000,-151.2813
2023-06-21,2023-06-21 09:30:00,18861.8,2023-06-21 15:15:00,18861.7,1,-0.1000,-0.1001
2023-06-22,2023-06-22 10:30:00,18876.5,2023-06-22 15:15:00,18766.3,1,-110.2000,-110.3322
2023-06-23,2023-06-23 09:35:00,18658.2,2023-06-23 15:15:00,18668.1,-1,-9.9000,-9.9119
2023-06-26,2023-06-26 09:30:00,18715.6,2023-06-26 15:15:00,18696.65,1,-18.9500,-18.9727
2023-06-27,2023-06-27 09:40:00,18735.35,2023-06-27 15:15:00,18824.95,-1,-89.6000,-89.7075
2023-06-28,2023-06-28 09:30:00,18878.25,2023-06-28 15:15:00,18973.5,1,95.2500,95.1357
2023-06-30,2023-06-30 09:30:00,19103.7,2023-06-30 15:15:00,19194.45,1,90.7500,90.6411
2023-07-03,2023-07-03 11:10:00,19267.1,2023-07-03 15:15:00,19316.55,-1,-49.4500,-49.5093
2023-07-04,2023-07-04 09:30:00,19375.15,2023-07-04 15:15:00,19389.65,-1,-14.5000,-14.5174
2023-07-06,2023-07-06 09:55:00,19425.6,2023-07-06 15:15:00,19505.8,1,80.2000,80.1038
2023-07-07,2023-07-07 09:30:00,19489.45,2023-07-07 15:15:00,19325.65,1,-163.8000,-163.9966
2023-07-10,2023-07-10 09:45:00,19403.5,2023-07-10 15:15:00,19356.3,1,-47.2000,-47.2566
2023-07-11,2023-07-11 14:20:00,19437.6,2023-07-11 15:15:00,19428.3,-1,9.3000,9.2888
2023-07-12,2023-07-12 09:55:00,19479.45,2023-07-12 15:15:00,19371.45,1,-108.0000,-108.1296
2023-07-13,2023-07-13 09:30:00,19492.45,2023-07-13 15:15:00,19418.45,1,-74.0000,-74.0888
2023-07-14,2023-07-14 11:15:00,19486.4,2023-07-14 15:15:00,19567.4,1,81.0000,80.9028
2023-07-18,2023-07-18 09:30:00,19752.15,2023-07-18 15:15:00,19742.55,-1,9.6000,9.5885
2023-07-19,2023-07-19 09:50:00,19832.4,2023-07-19 15:15:00,19833.4,1,1.0000,0.9988
2023-07-20,2023-07-20 09:40:00,19781.8,2023-07-20 15:15:00,19987.2,-1,-205.4000,-205.6465
2023-07-21,2023-07-21 09:30:00,19820.3,2023-07-21 15:15:00,19743.3,-1,77.0000,76.9076
2023-07-24,2023-07-24 09:30:00,19741.4,2023-07-24 15:15:00,19671.35,1,-70.0500,-70.1341
2023-07-25,2023-07-25 09:45:00,19673.4,2023-07-25 15:15:00,19674.05,-1,-0.6500,-0.6508
2023-07-26,2023-07-26 09:45:00,19769,2023-07-26 15:15:00,19784.35,1,15.3500,15.3316
2023-07-27,2023-07-27 09:45:00,19831.65,2023-07-27 15:15:00,19664.65,-1,167.0000,166.7996
2023-07-28,2023-07-28 11:15:00,19592.65,2023-07-28 15:15:00,19650.95,-1,-58.3000,-58.3700
2023-07-31,2023-07-31 09:30:00,19645.3,2023-07-31 15:15:00,19759.75,1,114.4500,114.3127
2023-08-01,2023-08-01 09:30:00,19777.7,2023-08-01 15:15:00,19735.5,1,-42.2000,-42.2506
2023-08-02,2023-08-02 09:40:00,19620.8,2023-08-02 15:15:00,19542.5,-1,78.3000,78.2060
2023-08-04,2023-08-04 09:35:00,19466.2,2023-08-04 15:15:00,19531.65,-1,-65.4500,-65.5285
2023-08-07,2023-08-07 10:10:00,19565.35,2023-08-07 15:15:00,19598,1,32.6500,32.6108
2023-08-08,2023-08-08 09:30:00,19589,2023-08-08 15:15:00,19566.5,-1,22.5000,22.4730
2023-08-09,2023-08-09 09:30:00,19520,2023-08-09 15:15:00,19638.6,-1,-118.6000,-118.7423
2023-08-10,2023-08-10 09:30:00,19600.05,2023-08-10 15:15:00,19546.35,1,-53.7000,-53.7644
2023-08-14,2023-08-14 09:35:00,19290.7,2023-08-14 15:15:00,19431.15,1,140.4500,140.2815
2023-08-16,2023-08-16 09:35:00,19369.25,2023-08-16 15:15:00,19462.55,1,93.3000,93.1880
2023-08-17,2023-08-17 09:30:00,19397.75,2023-08-17 15:15:00,19361.95,-1,35.8000,35.7570
2023-08-18,2023-08-18 14:00:00,19341.15,2023-08-18 15:15:00,19316.75,1,-24.4000,-24.4293
2023-08-21,2023-08-21 11:00:00,19364.1,2023-08-21 15:15:00,19397.1,1,33.0000,32.9604
2023-08-22,2023-08-22 09:35:00,19435.8,2023-08-22 15:15:00,19390.65,1,-45.1500,-45.2042
2023-08-23,2023-08-23 09:50:00,19372.3,2023-08-23 15:15:00,19443.4,-1,-71.1000,-71.1853
2023-08-24,2023-08-24 09:35:00,19559.4,2023-08-24 15:15:00,19397.05,1,-162.3500,-162.5448
2023-08-25,2023-08-25 09:55:00,19332.9,2023-08-25 15:15:00,19263.65,1,-69.2500,-69.3331
2023-08-29,2023-08-29 10:20:00,19318.05,2023-08-29 15:15:00,19342.15,-1,-24.1000,-24.1289
2023-08-30,2023-08-30 10:10:00,19440.55,2023-08-30 15:15:00,19345.65,1,-94.9000,-95.0139
2023-08-31,2023-08-31 11:00:00,19311.65,2023-08-31 15:15:00,19281,-1,30.6500,30.6132
2023-09-01,2023-09-01 09:30:00,19313.35,2023-09-01 15:15:00,19435.15,1,121.8000,121.6538
2023-09-04,2023-09-04 14:40:00,19531.05,2023-09-04 15:15:00,19530.05,1,-1.0000,-1.0012
2023-09-05,2023-09-05 09:35:00,19557.7,2023-09-05 15:15:00,19576.75,1,19.0500,19.0271
2023-09-06,2023-09-06 09:35:00,19594.65,2023-09-06 15:15:00,19615,1,20.3500,20.3256
2023-09-07,2023-09-07 09:45:00,19581.1,2023-09-07 15:15:00,19713,1,131.9000,131.7417
2023-09-08,2023-09-08 09:30:00,19789.9,2023-09-08 15:15:00,19817.65,1,27.7500,27.7167
2023-09-12,2023-09-12 09:35:00,20027.9,2023-09-12 15:15:00,19984.9,-1,43.0000,42.9484
2023-09-13,2023-09-13 09:30:00,19971.4,2023-09-13 15:15:00,20068.2,-1,-96.8000,-96.9162
2023-09-14,2023-09-14 09:30:00,20155,2023-09-14 15:15:00,20101.55,1,-53.4500,-53.5141
2023-09-15,2023-09-15 09:30:00,20142.95,2023-09-15 15:15:00,20186.35,-1,-43.4000,-43.4521
2023-09-18,2023-09-18 09:40:00,20173.75,2023-09-18 15:15:00,20126.95,1,-46.8000,-46.8562
2023-09-20,2023-09-20 10:00:00,19987.25,2023-09-20 15:15:00,19902.85,-1,84.4000,84.2987
2023-09-21,2023-09-21 09:30:00,19822.85,2023-09-21 15:15:00,19744.4,1,-78.4500,-78.5441
2023-09-22,2023-09-22 09:30:00,19730.4,2023-09-22 15:15:00,19664.35,-1,66.0500,65.9707
2023-09-25,2023-09-25 10:00:00,19650,2023-09-25 15:15:00,19679.35,-1,-29.3500,-29.3852
2023-09-26,2023-09-26 12:40:00,19653.3,2023-09-26 15:15:00,19666.1,-1,-12.8000,-12.8154
2023-09-27,2023-09-27 11:10:00,19627.4,2023-09-27 15:15:00,19709.7,1,82.3000,82.2012
2023-09-28,2023-09-28 09:35:00,19704.65,2023-09-28 15:15:00,19499.8,-1,204.8500,204.6042
2023-10-03,2023-10-03 12:45:00,19538.6,2023-10-03 15:15:00,19529.7,1,-8.9000,-8.9107
2023-10-04,2023-10-04 09:45:00,19411.75,2023-10-04 15:15:00,19444.35,1,32.6000,32.5609
2023-10-05,2023-10-05 10:25:00,19497.8,2023-10-05 15:15:00,19539.35,-1,-41.5500,-41.5999
