date,entry_price,exit_price,signal,gross_pnl,net_pnl,cum_pnl,running_max,drawdown
2022-02-01,17435.5,17562.8,-1,-127.3,-127.4528,-851.5499,2977.087,-3828.637
2022-02-02,17735.4,17778.35,1,42.95,42.89846,-808.6514,2977.087,-3785.738
2022-02-03,17731.35,17569.65,-1,161.7,161.894,-646.7574,2977.087,-3623.844
2022-02-04,17600.65,17529.9,1,-70.75,-70.6651,-717.4225,2977.087,-3694.509
2022-02-07,17408.65,17220.1,-1,188.55,188.7763,-528.6462,2977.087,-3505.733
2022-02-08,17279.25,17280.5,1,1.25,1.2485,-527.3977,2977.087,-3504.485
2022-02-09,17434.65,17460.4,1,25.75,25.7191,-501.6786,2977.087,-3478.766
2022-02-10,17475.35,17599.55,-1,-124.2,-124.349,-626.0277,2977.087,-3603.115
2022-02-11,17426.45,17386.35,1,-40.1,-40.05188,-666.0796,2977.087,-3643.167
2022-02-14,16957.25,16837.55,-1,119.7,119.8436,-546.2359,2977.087,-3523.323
2022-02-15,16883.75,17351.6,-1,-467.85,-468.4114,-1014.647,2977.087,-3991.734
2022-02-16,17424.25,17329.15,1,-95.1,-94.98588,-1109.633,2977.087,-4086.72
2022-02-17,17318.6,17284.15,-1,34.45,34.49134,-1075.142,2977.087,-4052.229
2022-02-18,17312.2,17279.1,1,-33.1,-33.06028,-1108.202,2977.087,-4085.289
2022-02-21,17087,17195.05,-1,-108.05,-108.1797,-1216.382,2977.087,-4193.469
2022-02-22,16877.1,17097.9,-1,-220.8,-221.065,-1437.447,2977.087,-4414.534
2022-02-24,16608.05,16275.65,-1,332.4,332.7989,-1104.648,2977.087,-4081.735
2022-03-03,16673.25,16528.45,-1,144.8,144.9738,-959.6741,2977.087,-3936.761
2022-03-04,16324,16245.8,1,-78.2,-78.10616,-1037.78,2977.087,-4014.867
2022-03-07,15802.1,15868.15,-1,-66.05,-66.12926,-1103.91,2977.087,-4080.997
2022-03-08,15804.5,16017.6,-1,-213.1,-213.3557,-1317.265,2977.087,-4294.352
2022-03-09,16127.2,16350.2,1,223,222.7324,-1094.533,2977.087,-4071.62
2022-03-10,16632.35,16615.65,-1,16.7,16.72004,-1077.813,2977.087,-4054.9
2022-03-11,16634.85,16628.3,1,-6.55,-6.54214,-1084.355,2977.087,-4061.442
2022-03-14,16691.4,16873.35,1,181.95,181.7317,-902.6233,2977.087,-3879.71
2022-03-16,16933.65,16978.7,1,45.05,44.99594,-857.6274,2977.087,-3834.714
2022-03-17,17176.8,17273.05,-1,-96.25,-96.3655,-953.9929,2977.087,-3931.08
2022-03-22,17059.1,17316.8,-1,-257.7,-258.0092,-1212.002,2977.087,-4189.089
2022-03-23,17379.05,17254.55,-1,124.5,124.6494,-1087.353,2977.087,-4064.44
2022-03-24,17209.6,17224.75,1,15.15,15.13182,-1072.221,2977.087,-4049.308
2022-03-25,17160.95,17134.8,-1,26.15,26.18138,-1046.04,2977.087,-4023.127
2022-03-28,17069.05,17221.25,-1,-152.2,-152.3826,-1198.422,2977.087,-4175.509
2022-03-29,17314.35,17317.95,1,3.6,3.59568,-1194.826,2977.087,-4171.913
2022-03-30,17419,17497.35,1,78.35,78.25598,-1116.571,2977.087,-4093.657
2022-03-31,17482.1,17467.35,-1,14.75,14.7677,-1101.803,2977.087,-4078.89
2022-04-04,17936.35,18059.6,1,123.25,123.1021,-978.7007,2977.087,-3955.788
2022-04-05,18081.95,17950.55,1,-131.4,-131.2423,-1109.943,2977.087,-4087.03
2022-04-06,17837.65,17811.1,-1,26.55,26.58186,-1083.361,2977.087,-4060.448
2022-04-07,17686.75,17631.15,-1,55.6,55.66672,-1027.694,2977.087,-4004.781
2022-04-08,17648.1,17767.8,-1,-119.7,-119.8436,-1147.538,2977.087,-4124.625
2022-04-11,17671.15,17682.45,-1,-11.3,-11.31356,-1158.852,2977.087,-4135.939
2022-04-12,17588.8,17528.85,1,-59.95,-59.87806,-1218.73,2977.087,-4195.817
2022-04-19,17214.25,16962.25,1,-252,-251.6976,-1470.427,2977.087,-4447.514
2022-04-20,17110.15,17126.4,1,16.25,16.2305,-1454.197,2977.087,-4431.284
2022-04-22,17247.45,17174.15,1,-73.3,-73.21204,-1527.409,2977.087,-4504.496
2022-04-25,17007.1,16946.8,1,-60.3,-60.22764,-1587.636,2977.087,-4564.723
2022-04-26,17178.25,17211.95,1,33.7,33.65956,-1553.977,2977.087,-4531.064
2022-04-28,17136.55,17225.1,1,88.55,88.44374,-1465.533,2977.087,-4442.62
2022-04-29,17317.2,17072.05,-1,245.15,245.4442,-1220.089,2977.087,-4197.176
2022-05-05,16849.3,16682.95,1,-166.35,-166.1504,-1386.239,2977.087,-4363.326
2022-05-06,16456.8,16411.8,1,-45,-44.946,-1431.185,2977.087,-4408.272
2022-05-10,16296.25,16239.75,-1,56.5,56.5678,-1374.618,2977.087,-4351.705
2022-05-12,15851.5,15817.8,-1,33.7,33.74044,-1340.877,2977.087,-4317.964
2022-05-13,16015.6,15753.35,1,-262.25,-261.9353,-1602.812,2977.087,-4579.899
2022-05-16,15910.45,15822.4,1,-88.05,-87.94434,-1690.757,2977.087,-4667.844
2022-05-17,15986.25,16248.1,1,261.85,261.5358,-1429.221,2977.087,-4406.308
2022-05-18,16385.55,16235.3,1,-150.25,-150.0697,-1579.291,2977.087,-4556.378
2022-05-23,16227.45,16210.1,-1,17.35,17.37082,-1561.92,2977.087,-4539.007
2022-05-24,16179.95,16112.9,-1,67.05,67.13046,-1494.789,2977.087,-4471.876
2022-05-25,16184.05,16027.45,-1,156.6,156.7879,-1338.002,2977.087,-4315.088
2022-05-26,16073,16173,-1,-100,-100.12,-1438.122,2977.087,-4415.208
2022-05-27,16340.7,16346.2,1,5.5,5.4934,-1432.628,2977.087,-4409.715
2022-05-30,16611.8,16658.9,1,47.1,47.04348,-1385.585,2977.087,-4362.672
2022-06-01,16592.2,16529.9,-1,62.3,62.37476,-1323.21,2977.087,-4300.297
2022-06-02,16524.25,16632.7,1,108.45,108.3199,-1214.89,2977.087,-4191.977
2022-06-03,16758.55,16577,-1,181.55,181.7679,-1033.122,2977.087,-4010.209
2022-06-06,16465.8,16573.5,-1,-107.7,-107.8292,-1140.951,2977.087,-4118.038
2022-06-07,16427.8,16418.25,-1,9.55,9.56146,-1131.39,2977.087,-4108.477
2022-06-08,16382.15,16361.5,-1,20.65,20.67478,-1110.715,2977.087,-4087.802
2022-06-09,16330.1,16477.65,1,147.55,147.3729,-963.3422,2977.087,-3940.429
2022-06-10,16258.4,16211.35,-1,47.05,47.10646,-916.2357,2977.087,-3893.323
2022-06-13,15777.95,15767.85,-1,10.1,10.11212,-906.1236,2977.087,-3883.211
2022-06-15,15686.65,15692.8,-1,-6.15,-6.15738,-912.281,2977.087,-3889.368
2022-06-20,15261.7,15353.05,-1,-91.35,-91.45962,-1003.741,2977.087,-3980.828
2022-06-22,15464.85,15420.3,-1,44.55,44.60346,-959.1372,2977.087,-3936.224
2022-06-23,15523.7,15561.5,1,37.8,37.75464,-921.3825,2977.087,-3898.47
2022-06-24,15682.7,15710.3,-1,-27.6,-27.63312,-949.0156,2977.087,-3926.103
2022-06-28,15716.85,15843.35,-1,-126.5,-126.6518,-1075.667,2977.087,-4052.754
2022-06-29,15724.25,15790.25,1,66,65.9208,-1009.747,2977.087,-3986.834
2022-06-30,15836.1,15779,-1,57.1,57.16852,-952.5781,2977.087,-3929.665
2022-07-01,15663.4,15746.7,-1,-83.3,-83.39996,-1035.978,2977.087,-4013.065
2022-07-04,15720.85,15840.45,-1,-119.6,-119.7435,-1155.722,2977.087,-4132.809
2022-07-05,15958.45,15814.95,1,-143.5,-143.3278,-1299.049,2977.087,-4276.136
2022-07-06,15913.5,15992,1,78.5,78.4058,-1220.644,2977.087,-4197.731
2022-07-07,16070.85,16127.95,-1,-57.1,-57.16852,-1277.812,2977.087,-4254.899
2022-07-08,16184.95,16230.1,-1,-45.15,-45.20418,-1323.016,2977.087,-4300.103
2022-07-11,16127.85,16218.7,-1,-90.85,-90.95902,-1413.975,2977.087,-4391.062
2022-07-12,16131.1,16055.85,-1,75.25,75.3403,-1338.635,2977.087,-4315.722
2022-07-13,16130.35,15959.75,1,-170.6,-170.3953,-1509.03,2977.087,-4486.117
2022-07-14,15984.3,15942.55,-1,41.75,41.8001,-1467.23,2977.087,-4444.317
2022-07-15,15983.9,16052.9,-1,-69,-69.0828,-1536.313,2977.087,-4513.4
2022-07-18,16162.45,16271.7,-1,-109.25,-109.3811,-1645.694,2977.087,-4622.781
2022-07-19,16264.55,16349.9,1,85.35,85.24758,-1560.447,2977.087,-4537.534
2022-07-20,16538.8,16515.8,1,-23,-22.9724,-1583.419,2977.087,-4560.506
2022-07-21,16526.6,16610.9,1,84.3,84.19884,-1499.22,2977.087,-4476.307
2022-07-22,16712.3,16728.9,1,16.6,16.58008,-1482.64,2977.087,-4459.727
2022-07-25,16639,16634.9,-1,4.1,4.10492,-1478.535,2977.087,-4455.622
2022-07-26,16567.05,16483.9,1,-83.15,-83.05022,-1561.585,2977.087,-4538.672
2022-07-28,16791.65,16935.5,1,143.85,143.6774,-1417.908,2977.087,-4394.995
2022-07-29,17085.15,17159.55,-1,-74.4,-74.48928,-1492.397,2977.087,-4469.484
2022-08-02,17330.6,17364.6,1,34,33.9592,-1458.438,2977.087,-4435.525
2022-08-03,17331.8,17401.1,-1,-69.3,-69.38316,-1527.821,2977.087,-4504.908
2022-08-04,17485.8,17377.25,1,-108.55,-108.4197,-1636.241,2977.087,-4613.328
2022-08-05,17448.65,17398.75,1,-49.9,-49.84012,-1686.081,2977.087,-4663.168
2022-08-08,17435.65,17522.85,1,87.2,87.09536,-1598.986,2977.087,-4576.073
2022-08-10,17503.15,17538.7,-1,-35.55,-35.59266,-1634.578,2977.087,-4611.665
2022-08-11,17671.5,17652.25,-1,19.25,19.2731,-1615.305,2977.087,-4592.392
2022-08-16,17819.6,17829.95,1,10.35,10.33758,-1604.968,2977.087,-4582.055
2022-08-17,17891.4,17946.65,1,55.25,55.1837,-1549.784,2977.087,-4526.871
2022-08-18,17869.8,17956.6,-1,-86.8,-86.90416,-1636.688,2977.087,-4613.775
2022-08-19,17957.6,17764.65,-1,192.95,193.1815,-1443.507,2977.087,-4420.594
2022-08-22,17604.45,17497.15,-1,107.3,107.4288,-1336.078,2977.087,-4313.165
2022-08-23,17485.15,17571.05,1,85.9,85.79692,-1250.281,2977.087,-4227.368
2022-08-24,17528.8,17617.75,-1,-88.95,-89.05674,-1339.338,2977.087,-4316.425
2022-08-25,17705.85,17498.6,1,-207.25,-207.0013,-1546.339,2977.087,-4523.426
2022-08-26,17652.55,17556.65,-1,95.9,96.01508,-1450.324,2977.087,-4427.411
2022-08-29,17266.4,17294.4,1,28,27.9664,-1422.357,2977.087,-4399.444
2022-09-01,17567.85,17554.85,1,-13,-12.9844,-1435.342,2977.087,-4412.429
2022-09-02,17550.45,17551.5,-1,-1.05,-1.05126,-1436.393,2977.087,-4413.48
2022-09-06,17696.85,17653,-1,43.85,43.90262,-1392.49,2977.087,-4369.577
2022-09-07,17553.95,17617.1,-1,-63.15,-63.22578,-1455.716,2977.087,-4432.803
2022-09-08,17782.55,17796.1,1,13.55,13.53374,-1442.183,2977.087,-4419.27
2022-09-09,17875.2,17839.75,-1,35.45,35.49254,-1406.69,2977.087,-4383.777
2022-09-12,17930.8,17932.2,1,1.4,1.39832,-1405.292,2977.087,-4382.379
2022-09-13,18033.85,18069.65,-1,-35.8,-35.84296,-1441.135,2977.087,-4418.222
2022-09-14,17926,17980.2,1,54.2,54.13496,-1387,2977.087,-4364.087
2022-09-15,18056.4,17876.9,-1,179.5,179.7154,-1207.284,2977.087,-4184.371
2022-09-19,17574.85,17620.6,1,45.75,45.6951,-1161.589,2977.087,-4138.676
2022-09-20,17804.55,17804,-1,0.55,0.55066,-1161.039,2977.087,-4138.125
2022-09-22,17686.75,17623.45,1,-63.3,-63.22404,-1224.263,2977.087,-4201.35
2022-09-23,17499.5,17322.45,-1,177.05,177.2625,-1047,2977.087,-4024.087
2022-09-26,17143.8,17020.05,-1,123.75,123.8985,-923.1016,2977.087,-3900.189
2022-09-27,17112.2,16999.65,-1,112.55,112.6851,-810.4165,2977.087,-3787.504
2022-09-28,16906.55,16860.3,1,-46.25,-46.1945,-856.611,2977.087,-3833.698
2022-09-29,16956.75,16830.45,-1,126.3,126.4516,-730.1595,2977.087,-3707.246
2022-09-30,16818.4,17066.1,1,247.7,247.4028,-482.7567,2977.087,-3459.844
2022-10-03,17017.9,16892.85,-1,125.05,125.2001,-357.5566,2977.087,-3334.644
2022-10-04,17245.6,17273.4,1,27.8,27.76664,-329.79,2977.087,-3306.877
2022-10-06,17397.9,17332.55,1,-65.35,-65.27158,-395.0616,2977.087,-3372.149
2022-10-07,17256.95,17307.15,-1,-50.2,-50.26024,-445.3218,2977.087,-3422.409
2022-10-10,17125.5,17253.45,1,127.95,127.7965,-317.5254,2977.087,-3294.612
2022-10-11,17210.65,16982.4,1,-228.25,-227.9761,-545.5015,2977.087,-3522.588
2022-10-12,17055.5,17124.25,1,68.75,68.6675,-476.834,2977.087,-3453.921
2022-10-13,17065.65,17016.95,-1,48.7,48.75844,-428.0755,2977.087,-3405.163
2022-10-14,17303.55,17180.1,1,-123.45,-123.3019,-551.3774,2977.087,-3528.464
2022-10-17,17112.35,17298.1,-1,-185.75,-185.9729,-737.3503,2977.087,-3714.437
2022-10-18,17467.9,17483.55,-1,-15.65,-15.66878,-753.0191,2977.087,-3730.106
2022-10-19,17542.7,17509.35,-1,33.35,33.39002,-719.629,2977.087,-3696.716
2022-10-20,17434.3,17566.75,-1,-132.45,-132.6089,-852.238,2977.087,-3829.325
2022-10-21,17661.6,17571.35,1,-90.25,-90.1417,-942.3797,2977.087,-3919.467
2022-10-25,17720.8,17652.95,-1,67.85,67.93142,-874.4483,2977.087,-3851.535
2022-10-27,17773.4,17734.75,1,-38.65,-38.60362,-913.0519,2977.087,-3890.139
2022-10-28,17779.95,17790.55,-1,-10.6,-10.61272,-923.6646,2977.087,-3900.752
2022-10-31,17958.85,18017.7,1,58.85,58.77938,-864.8852,2977.087,-3841.972
2022-11-01,18123.1,18148.95,1,25.85,25.81898,-839.0662,2977.087,-3816.153
2022-11-02,18108.9,18082.6,-1,26.3,26.33156,-812.7347,2977.087,-3789.822
2022-11-03,18064.65,18049.9,1,-14.75,-14.7323,-827.467,2977.087,-3804.554
2022-11-04,18099.7,18123.35,1,23.65,23.62162,-803.8454,2977.087,-3780.932
2022-11-07,18180.15,18202.05,-1,-21.9,-21.92628,-825.7716,2977.087,-3802.859
2022-11-09,18223.6,18172.7,-1,50.9,50.96108,-774.8106,2977.087,-3751.898
2022-11-10,18029.85,18028.6,-1,1.25,1.2515,-773.5591,2977.087,-3750.646
2022-11-11,18292,18348.5,-1,-56.5,-56.5678,-830.1269,2977.087,-3807.214
2022-11-14,18371.3,18331.15,-1,40.15,40.19818,-789.9287,2977.087,-3767.016
2022-11-15,18323.3,18406.4,-1,-83.1,-83.19972,-873.1284,2977.087,-3850.215
2022-11-16,18361.5,18412.65,-1,-51.15,-51.21138,-924.3398,2977.087,-3901.427
2022-11-17,18413.7,18323.7,1,-90,-89.892,-1014.232,2977.087,-3991.319
2022-11-18,18312.8,18323.75,-1,-10.95,-10.96314,-1025.195,2977.087,-4002.282
2022-11-21,18169.55,18172.5,-1,-2.95,-2.95354,-1028.148,2977.087,-4005.235
2022-11-22,18170.8,18249.15,1,78.35,78.25598,-949.8925,2977.087,-3926.979
2022-11-23,18291.6,18271.3,-1,20.3,20.32436,-929.5681,2977.087,-3906.655
2022-11-25,18481.65,18525.7,1,44.05,43.99714,-885.571,2977.087,-3862.658
2022-11-28,18535.05,18565.8,1,30.75,30.7131,-854.8579,2977.087,-3831.945
2022-11-29,18636.95,18615.3,1,-21.65,-21.62402,-876.4819,2977.087,-3853.569
2022-11-30,18641.6,18766.15,-1,-124.55,-124.6995,-1001.181,2977.087,-3978.268
2022-12-01,18840.8,18808.4,-1,32.4,32.43888,-968.7425,2977.087,-3945.829
2022-12-02,18713.05,18694.15,-1,18.9,18.92268,-949.8198,2977.087,-3926.907
2022-12-05,18635.25,18715.9,-1,-80.65,-80.74678,-1030.567,2977.087,-4007.654
2022-12-06,18631.2,18651.45,1,20.25,20.2257,-1010.341,2977.087,-3987.428
2022-12-07,18614.05,18554.75,-1,59.3,59.37116,-950.9697,2977.087,-3928.057
2022-12-08,18587.05,18613.1,1,26.05,26.01874,-924.951,2977.087,-3902.038
2022-12-09,18620.05,18509.45,-1,110.6,110.7327,-814.2183,2977.087,-3791.305
2022-12-12,18413.15,18497.05,1,83.9,83.79932,-730.4189,2977.087,-3707.506
2022-12-13,18543.35,18605.8,1,62.45,62.37506,-668.0439,2977.087,-3645.131
2022-12-14,18669.3,18667,-1,2.3,2.30276,-665.7411,2977.087,-3642.828
2022-12-15,18579.65,18407,-1,172.65,172.8572,-492.8839,2977.087,-3469.971
2022-12-16,18438,18261.15,1,-176.85,-176.6378,-669.5217,2977.087,-3646.609
2022-12-20,18258.1,18399.5,-1,-141.4,-141.5697,-811.0914,2977.087,-3788.178
2022-12-21,18430.75,18207.8,-1,222.95,223.2175,-587.8739,2977.087,-3564.961
2022-12-22,18178.35,18143.55,-1,34.8,34.84176,-553.0321,2977.087,-3530.119
2022-12-23,18016.75,17811.15,1,-205.6,-205.3533,-758.3854,2977.087,-3735.472
2022-12-26,17942.85,17995.7,1,52.85,52.78658,-705.5988,2977.087,-3682.686
2022-12-27,18021.65,18131.8,-1,-110.15,-110.2822,-815.881,2977.087,-3792.968
2022-12-29,18062.8,18195.9,1,133.1,132.9403,-682.9407,2977.087,-3660.028
2022-12-30,18261.6,18097.95,1,-163.65,-163.4536,-846.3943,2977.087,-3823.481
2023-01-05,18109.95,17989.3,1,-120.65,-120.5052,-966.8995,2977.087,-3943.987
2023-01-06,17970.9,17869.45,-1,101.45,101.5717,-865.3278,2977.087,-3842.415
2023-01-09,18030.6,18106.4,1,75.8,75.70904,-789.6188,2977.087,-3766.706
2023-01-10,18008.25,17922.5,-1,85.75,85.8529,-703.7659,2977.087,-3680.853
2023-01-12,17901.6,17858.35,-1,43.25,43.3019,-660.464,2977.087,-3637.551
2023-01-13,17820.35,17958.1,1,137.75,137.5847,-522.8793,2977.087,-3499.966
2023-01-16,17974.2,17894.7,-1,79.5,79.5954,-443.2839,2977.087,-3420.371
2023-01-17,17974.35,18058.1,1,83.75,83.6495,-359.6344,2977.087,-3336.721
2023-01-18,18079.45,18155.05,1,75.6,75.50928,-284.1251,2977.087,-3261.212
2023-01-19,18073.2,18102.9,-1,-29.7,-29.73564,-313.8607,2977.087,-3290.948
2023-01-20,18075.45,18029.45,-1,46,46.0552,-267.8055,2977.087,-3244.893
2023-01-23,18129.95,18124.65,1,-5.3,-5.29364,-273.0992,2977.087,-3250.186
2023-01-24,18173.1,18123.5,-1,49.6,49.65952,-223.4396,2977.087,-3200.527
2023-01-25,18032.8,17896.45,-1,136.35,136.5136,-86.92602,2977.087,-3064.013
2023-01-27,17731.5,17612.5,-1,119,119.1428,32.21678,2977.087,-2944.87
2023-01-30,17705.5,17654.8,1,-50.7,-50.63916,-18.42238,2977.087,-2995.509
2023-01-31,17573.2,17685.4,-1,-112.2,-112.3346,-130.757,2977.087,-3107.844
2023-02-01,17740.5,17636.15,-1,104.35,104.4752,-26.2818,2977.087,-3003.369
2023-02-02,17609.85,17610.05,1,0.2,0.19976,-26.08204,2977.087,-3003.169
2023-02-03,17699.9,17855.05,1,155.15,154.9638,128.8818,2977.087,-2848.205
2023-02-06,17726.85,17762.2,-1,-35.35,-35.39242,93.48936,2977.087,-2883.598
2023-02-07,17776.45,17720.8,-1,55.65,55.71678,149.2061,2977.087,-2827.881
2023-02-08,17829.35,17871.5,1,42.15,42.09942,191.3056,2977.087,-2785.781
2023-02-09,17805,17893.1,-1,-88.1,-88.20572,103.0998,2977.087,-2873.987
2023-02-10,17866.7,17862.1,1,-4.6,-4.59448,98.50536,2977.087,-2878.582
2023-02-13,17814.4,17765.2,-1,49.2,49.25904,147.7644,2977.087,-2829.323
2023-02-15,17863.3,18014.6,-1,-151.3,-151.4816,-3.71716,2977.087,-2980.804
2023-02-16,18128.75,18033,1,-95.75,-95.6351,-99.35226,2977.087,-3076.439
2023-02-17,17995.75,17949,1,-46.75,-46.6939,-146.0462,2977.087,-3123.133
2023-02-20,17916.75,17845.65,-1,71.1,71.18532,-74.86084,2977.087,-3051.948
2023-02-21,17891.1,17819.25,1,-71.85,-71.76378,-146.6246,2977.087,-3123.712
2023-02-23,17482.45,17503.35,-1,-20.9,-20.92508,-167.5497,2977.087,-3144.637
2023-02-24,17556.4,17474.4,-1,82,82.0984,-85.4513,2977.087,-3062.538
2023-02-28,17432.5,17313.3,1,-119.2,-119.057,-204.5083,2977.087,-3181.595
2023-03-02,17371.9,17329.95,-1,41.95,42.00034,-162.5079,2977.087,-3139.595
2023-03-03,17461,17591.05,-1,-130.05,-130.2061,-292.714,2977.087,-3269.801
2023-03-06,17763.3,17709.3,1,-54,-53.9352,-346.6492,2977.087,-3323.736
2023-03-08,17681,17756.15,1,75.15,75.05982,-271.5894,2977.087,-3248.676
2023-03-10,17374.85,17410.15,-1,-35.3,-35.34236,-306.9317,2977.087,-3284.019
2023-03-13,17485,17142.9,-1,342.1,342.5105,35.5788,2977.087,-2941.508
2023-03-14,17198.5,17060,1,-138.5,-138.3338,-102.755,2977.087,-3079.842
2023-03-16,16892.5,16978,-1,-85.5,-85.6026,-188.3576,2977.087,-3165.445
2023-03-17,17082.65,17112.95,-1,-30.3,-30.33636,-218.694,2977.087,-3195.781
2023-03-20,16942.85,16987.8,-1,-44.95,-45.00394,-263.6979,2977.087,-3240.785
2023-03-21,17079.7,17103.35,1,23.65,23.62162,-240.0763,2977.087,-3217.163
2023-03-22,17148.7,17160,-1,-11.3,-11.31356,-251.3898,2977.087,-3228.477
2023-03-24,17001.15,16957.15,-1,44,44.0528,-207.337,2977.087,-3184.424
2023-03-27,17010.2,16982.4,1,-27.8,-27.76664,-235.1037,2977.087,-3212.191
2023-03-28,16986.2,16943.05,-1,43.15,43.20178,-191.9019,2977.087,-3168.989
2023-03-29,17012.1,17096.25,1,84.15,84.04902,-107.8529,2977.087,-3084.94
2023-03-31,17254.55,17362.65,-1,-108.1,-108.2297,-216.0826,2977.087,-3193.17
2023-04-03,17337.15,17403.85,-1,-66.7,-66.78004,-282.8626,2977.087,-3259.95
2023-04-05,17472.85,17554.15,1,81.3,81.20244,-201.6602,2977.087,-3178.747
2023-04-06,17576.45,17591.9,1,15.45,15.43146,-186.2287,2977.087,-3163.316
2023-04-10,17650.9,17621.35,1,-29.55,-29.51454,-215.7433,2977.087,-3192.83
2023-04-11,17691,17727.9,-1,-36.9,-36.94428,-252.6876,2977.087,-3229.775
2023-04-12,17775.55,17812.35,1,36.8,36.75584,-215.9317,2977.087,-3193.019
2023-04-13,17794.15,17836.85,-1,-42.7,-42.75124,-258.683,2977.087,-3235.77
2023-04-17,17629.65,17711.65,-1,-82,-82.0984,-340.7814,2977.087,-3317.868
2023-04-19,17650.35,17628.1,1,-22.25,-22.2233,-363.0047,2977.087,-3340.092
2023-04-20,17658.8,17633.9,-1,24.9,24.92988,-338.0748,2977.087,-3315.162
2023-04-24,17648.4,17747.65,-1,-99.25,-99.3691,-437.4439,2977.087,-3414.531
2023-04-26,17732.5,17816,-1,-83.5,-83.6002,-521.0441,2977.087,-3498.131
2023-04-27,17833.8,17920.2,1,86.4,86.29632,-434.7478,2977.087,-3411.835
2023-04-28,17889.2,18063.7,-1,-174.5,-174.7094,-609.4572,2977.087,-3586.544
2023-05-02,18163.95,18142.3,1,-21.65,-21.62402,-631.0812,2977.087,-3608.168
2023-05-04,18119,18263.15,1,144.15,143.977,-487.1042,2977.087,-3464.191
2023-05-05,18182.5,18071,1,-111.5,-111.3662,-598.4704,2977.087,-3575.557
2023-05-08,18208,18265.1,1,57.1,57.03148,-541.4389,2977.087,-3518.526
2023-05-09,18289.55,18269.15,-1,20.4,20.42448,-521.0144,2977.087,-3498.101
2023-05-10,18273.6,18319.65,-1,-46.05,-46.10526,-567.1197,2977.087,-3544.207
2023-05-11,18295.35,18298.85,-1,-3.5,-3.5042,-570.6239,2977.087,-3547.711
2023-05-12,18245,18315.85,1,70.85,70.76498,-499.8589,2977.087,-3476.946
2023-05-15,18334.2,18389.6,-1,-55.4,-55.46648,-555.3254,2977.087,-3532.412
2023-05-16,18395.5,18283.25,1,-112.25,-112.1153,-667.4407,2977.087,-3644.528
2023-05-17,18250.4,18183.9,-1,66.5,66.5798,-600.8609,2977.087,-3577.948
2023-05-18,18267.4,18135.05,-1,132.35,132.5088,-468.352,2977.087,-3445.439
2023-05-19,18118.25,18205.25,-1,-87,-87.1044,-555.4564,2977.087,-3532.543
2023-05-22,18277.95,18308.9,1,30.95,30.91286,-524.5436,2977.087,-3501.631
2023-05-23,18401,18344.25,1,-56.75,-56.6819,-581.2255,2977.087,-3558.312
2023-05-24,18320.7,18289.7,1,-31,-30.9628,-612.1883,2977.087,-3589.275
2023-05-25,18249.25,18328.2,-1,-78.95,-79.04474,-691.233,2977.087,-3668.32
2023-05-26,18371.1,18505.1,1,134,133.8392,-557.3938,2977.087,-3534.481
2023-05-30,18652.75,18634.15,1,-18.6,-18.57768,-575.9715,2977.087,-3553.058
2023-05-31,18544.75,18525.05,-1,19.7,19.72364,-556.2479,2977.087,-3533.335
2023-06-01,18513.85,18491.85,-1,22,22.0264,-534.2215,2977.087,-3511.308
2023-06-02,18547.65,18537.55,-1,10.1,10.11212,-524.1093,2977.087,-3501.196
2023-06-05,18588.95,18593.55,-1,-4.6,-4.60552,-528.7149,2977.087,-3505.802
2023-06-06,18611.75,18609.3,1,-2.45,-2.44706,-531.1619,2977.087,-3508.249
2023-06-07,18642.95,18727.1,-1,-84.15,-84.25098,-615.4129,2977.087,-3592.5
2023-06-08,18756.35,18624.5,1,-131.85,-131.6918,-747.1047,2977.087,-3724.192
2023-06-09,18636.05,18564.25,-1,71.8,71.88616,-675.2185,2977.087,-3652.306
2023-06-12,18595.7,18596.7,1,1,0.9988,-674.2197,2977.087,-3651.307
2023-06-14,18732.55,18758.55,1,26,25.9688,-648.2509,2977.087,-3625.338
2023-06-15,18763.25,18684.1,1,-79.15,-79.05502,-727.3059,2977.087,-3704.393
2023-06-16,18766.6,18823.05,1,56.45,56.38226,-670.9237,2977.087,-3648.011
2023-06-19,18843.2,18761.85,-1,81.35,81.44762,-589.4761,2977.087,-3566.563
2023-06-20,18668.4,18819.5,-1,-151.1,-151.2813,-740.7574,2977.087,-3717.844
2023-06-21,18861.8,18861.7,1,-0.1,-0.09988,-740.8573,2977.087,-3717.944
2023-06-22,18876.5,18766.3,1,-110.2,-110.0678,-850.925,2977.087,-3828.012
2023-06-23,18658.2,18668.1,-1,-9.9,-9.91188,-860.8369,2977.087,-3837.924
2023-06-26,18715.6,18696.65,1,-18.95,-18.92726,-879.7642,2977.087,-3856.851
2023-06-27,18735.35,18824.95,-1,-89.6,-89.70752,-969.4717,2977.087,-3946.559
2023-06-28,18878.25,18973.5,1,95.25,95.1357,-874.336,2977.087,-3851.423
2023-06-30,19103.7,19194.45,1,90.75,90.6411,-783.6949,2977.087,-3760.782
2023-07-03,19267.1,19316.55,-1,-49.45,-49.50934,-833.2042,2977.087,-3810.291
2023-07-04,19375.15,19389.65,-1,-14.5,-14.5174,-847.7216,2977.087,-3824.809
2023-07-06,19425.6,19505.8,1,80.2,80.10376,-767.6179,2977.087,-3744.705
2023-07-07,19489.45,19325.65,1,-163.8,-163.6034,-931.2213,2977.087,-3908.308
